Time (s),Pressure (mmHg)
84.02,150.57
84.04,150.79
84.05,150.50
84.07,150.72
84.08,150.48
84.10,150.76
84.12,150.52
84.13,150.72
84.15,150.52
84.16,150.76
84.18,150.57
84.20,150.84
84.21,150.84
84.23,151.10
84.24,151.10
84.26,150.76
84.28,150.98
